rsi_entry,rsi_exit,sl_mult,tp_mult,sma_len,atr_thresh,pnl,sharpe,max_drawdown,win_rate
15,50,1.5,1.5,50,3.0,-332.32333600000004,-253.66670469051306,-330.6234170000025,1.2195121951219512
15,50,1.5,1.5,50,5.0,-337.7696644999999,-223.80814974306205,-336.06974550000086,2.941176470588235
15,50,1.5,1.5,75,1.0,-259.8014649999999,-500.02462024458987,-258.1015460000017,0.0
15,50,1.5,1.5,75,2.0,-372.52616999999975,-271.3933391617363,-370.82625100000223,1.092896174863388
15,50,1.5,1.5,75,3.0,-394.4398849999999,-262.75876498011246,-392.739966000001,1.5463917525773196
15,50,1.5,1.5,75,5.0,-397.9765394999997,-234.45509226902087,-396.2766205000007,3.015075376884422
15,50,1.5,1.5,100,1.0,-234.63084449999994,-494.5240059329322,-233.4007700000002,0.0
15,50,1.5,1.5,100,2.0,-359.25526550000006,-260.662103224658,-358.02519100000063,2.2598870056497176
15,50,1.5,1.5,100,3.0,-380.99784250000016,-258.24251192208646,-379.7677680000015,2.13903743315508
15,50,1.5,1.5,100,5.0,-380.99247,-224.2983733020371,-379.76239550000173,4.166666666666666
15,50,1.5,2.0,20,1.0,-103.494531,-489.9195200758308,-101.11360100000093,0.0
15,50,1.5,2.0,20,2.0,-148.54120649999996,-375.68738418392144,-146.16027649999887,0.0
15,50,1.5,2.0,20,3.0,-157.67626849999996,-347.252710774468,-155.29533850000007,0.0
15,50,1.5,2.0,20,5.0,-153.11495349999987,-244.95426252415828,-150.73402350000106,3.8461538461538463
15,50,1.5,2.0,30,1.0,-149.64230700000002,-498.4206358737004,-147.49142249999932,0.0
15,50,1.5,2.0,30,2.0,-221.810754,-321.6841523488755,-219.65986949999933,0.9259259259259258
15,50,1.5,2.0,30,3.0,-227.188072,-309.18320284700917,-225.0371875000019,0.9009009009009009
15,50,1.5,2.0,30,5.0,-222.62675699999994,-247.75924674875978,-220.47587249999924,3.508771929824561
15,50,1.5,2.0,50,1.0,-217.74434249999993,-528.0159166726896,-216.04442349999954,0.0
15,50,1.5,2.0,50,2.0,-321.1498505,-257.7613171883131,-319.44993149999937,1.257861635220126
15,50,1.5,2.0,50,3.0,-332.32333600000004,-253.66670469051306,-330.6234170000025,1.2195121951219512
15,50,1.5,2.0,50,5.0,-337.7696644999999,-223.80814974306205,-336.06974550000086,2.941176470588235
15,50,1.5,2.0,75,1.0,-259.8014649999999,-500.02462024458987,-258.1015460000017,0.0
15,50,1.5,2.0,75,2.0,-372.52616999999975,-271.3933391617363,-370.82625100000223,1.092896174863388
15,50,1.5,2.0,75,3.0,-394.4398849999999,-262.75876498011246,-392.739966000001,1.5463917525773196
15,50,1.5,2.0,75,5.0,-397.9765394999997,-234.45509226902087,-396.2766205000007,3.015075376884422
15,50,1.5,2.0,100,1.0,-234.63084449999994,-494.5240059329322,-233.4007700000002,0.0
15,50,1.5,2.0,100,2.0,-359.25526550000006,-260.662103224658,-358.02519100000063,2.2598870056497176
15,50,1.5,2.0,100,3.0,-380.99784250000016,-258.24251192208646,-379.7677680000015,2.13903743315508
15,50,1.5,2.0,100,5.0,-380.99247,-224.2983733020371,-379.76239550000173,4.166666666666666
15,50,2.0,0.25,20,1.0,-103.494531,-489.9195200758308,-101.11360100000093,0.0
15,50,2.0,0.25,20,2.0,-148.54120649999996,-375.68738418392144,-146.16027649999887,0.0
15,50,2.0,0.25,20,3.0,-157.67626849999996,-347.252710774468,-155.29533850000007,0.0
15,50,2.0,0.25,20,5.0,-153.11495349999987,-244.95426252415828,-150.73402350000106,3.8461538461538463
15,50,2.0,0.25,30,1.0,-149.64230700000002,-498.4206358737004,-147.49142249999932,0.0
15,50,2.0,0.25,30,2.0,-221.810754,-321.6841523488755,-219.65986949999933,0.9259259259259258
15,50,2.0,0.25,30,3.0,-227.188072,-309.18320284700917,-225.0371875000019,0.9009009009009009
15,50,2.0,0.25,30,5.0,-222.62675699999994,-247.75924674875978,-220.47587249999924,3.508771929824561
15,50,2.0,0.25,50,1.0,-217.74434249999993,-528.0159166726896,-216.04442349999954,0.0
15,50,2.0,0.25,50,2.0,-321.1498505,-257.7613171883131,-319.44993149999937,1.257861635220126
15,50,2.0,0.25,50,3.0,-332.32333600000004,-253.66670469051306,-330.6234170000025,1.2195121951219512
15,50,2.0,0.25,50,5.0,-337.7696644999999,-223.80814974306205,-336.06974550000086,2.941176470588235
15,50,2.0,0.25,75,1.0,-259.8014649999999,-500.02462024458987,-258.1015460000017,0.0
15,50,2.0,0.25,75,2.0,-372.52616999999975,-271.3933391617363,-370.82625100000223,1.092896174863388
15,50,2.0,0.25,75,3.0,-394.4398849999999,-262.75876498011246,-392.739966000001,1.5463917525773196
15,50,2.0,0.25,75,5.0,-397.9765394999997,-234.45509226902087,-396.2766205000007,3.015075376884422
15,50,2.0,0.25,100,1.0,-234.63084449999994,-494.5240059329322,-233.4007700000002,0.0
15,50,2.0,0.25,100,2.0,-359.25526550000006,-260.662103224658,-358.02519100000063,2.2598870056497176
15,50,2.0,0.25,100,3.0,-380.99784250000016,-258.24251192208646,-379.7677680000015,2.13903743315508
15,50,2.0,0.25,100,5.0,-380.99247,-224.2983733020371,-379.76239550000173,4.166666666666666
15,50,2.0,0.5,20,1.0,-103.494531,-489.9195200758308,-101.11360100000093,0.0
15,50,2.0,0.5,20,2.0,-148.54120649999996,-375.68738418392144,-146.16027649999887,0.0
15,50,2.0,0.5,20,3.0,-157.67626849999996,-347.252710774468,-155.29533850000007,0.0
15,50,2.0,0.5,20,5.0,-153.11495349999987,-244.95426252415828,-150.73402350000106,3.8461538461538463
15,50,2.0,0.5,30,1.0,-149.64230700000002,-498.4206358737004,-147.49142249999932,0.0
15,50,2.0,0.5,30,2.0,-221.810754,-321.6841523488755,-219.65986949999933,0.9259259259259258
15,50,2.0,0.5,30,3.0,-227.188072,-309.18320284700917,-225.0371875000019,0.9009009009009009
15,50,2.0,0.5,30,5.0,-222.62675699999994,-247.75924674875978,-220.47587249999924,3.508771929824561
15,50,2.0,0.5,50,1.0,-217.74434249999993,-528.0159166726896,-216.04442349999954,0.0
15,50,2.0,0.5,50,2.0,-321.1498505,-257.7613171883131,-319.44993149999937,1.257861635220126
15,50,2.0,0.5,50,3.0,-332.32333600000004,-253.66670469051306,-330.6234170000025,1.2195121951219512
15,50,2.0,0.5,50,5.0,-337.7696644999999,-223.80814974306205,-336.06974550000086,2.941176470588235
15,50,2.0,0.5,75,1.0,-259.8014649999999,-500.02462024458987,-258.1015460000017,0.0
15,50,2.0,0.5,75,2.0,-372.52616999999975,-271.3933391617363,-370.82625100000223,1.092896174863388
15,50,2.0,0.5,75,3.0,-394.4398849999999,-262.75876498011246,-392.739966000001,1.5463917525773196
15,50,2.0,0.5,75,5.0,-397.9765394999997,-234.45509226902087,-396.2766205000007,3.015075376884422
15,50,2.0,0.5,100,1.0,-234.63084449999994,-494.5240059329322,-233.4007700000002,0.0
15,50,2.0,0.5,100,2.0,-359.25526550000006,-260.662103224658,-358.02519100000063,2.2598870056497176
15,50,2.0,0.5,100,3.0,-380.99784250000016,-258.24251192208646,-379.7677680000015,2.13903743315508
15,50,2.0,0.5,100,5.0,-380.99247,-224.2983733020371,-379.76239550000173,4.166666666666666
15,50,2.0,0.75,20,1.0,-103.494531,-489.9195200758308,-101.11360100000093,0.0
15,50,2.0,0.75,20,2.0,-148.54120649999996,-375.68738418392144,-146.16027649999887,0.0
15,50,2.0,0.75,20,3.0,-157.67626849999996,-347.252710774468,-155.29533850000007,0.0
15,50,2.0,0.75,20,5.0,-153.11495349999987,-244.95426252415828,-150.73402350000106,3.8461538461538463
15,50,2.0,0.75,30,1.0,-149.64230700000002,-498.4206358737004,-147.49142249999932,0.0
15,50,2.0,0.75,30,2.0,-221.810754,-321.6841523488755,-219.65986949999933,0.9259259259259258
15,50,2.0,0.75,30,3.0,-227.188072,-309.18320284700917,-225.0371875000019,0.9009009009009009
15,50,2.0,0.75,30,5.0,-222.62675699999994,-247.75924674875978,-220.47587249999924,3.508771929824561
15,50,2.0,0.75,50,1.0,-217.74434249999993,-528.0159166726896,-216.04442349999954,0.0
15,50,2.0,0.75,50,2.0,-321.1498505,-257.7613171883131,-319.44993149999937,1.257861635220126
15,50,2.0,0.75,50,3.0,-332.32333600000004,-253.66670469051306,-330.6234170000025,1.2195121951219512
15,50,2.0,0.75,50,5.0,-337.7696644999999,-223.80814974306205,-336.06974550000086,2.941176470588235
15,50,2.0,0.75,75,1.0,-259.8014649999999,-500.02462024458987,-258.1015460000017,0.0
15,50,2.0,0.75,75,2.0,-372.52616999999975,-271.3933391617363,-370.82625100000223,1.092896174863388
15,50,2.0,0.75,75,3.0,-394.4398849999999,-262.75876498011246,-392.739966000001,1.5463917525773196
15,50,2.0,0.75,75,5.0,-397.9765394999997,-234.45509226902087,-396.2766205000007,3.015075376884422
15,50,2.0,0.75,100,1.0,-234.63084449999994,-494.5240059329322,-233.4007700000002,0.0
15,50,2.0,0.75,100,2.0,-359.25526550000006,-260.662103224658,-358.02519100000063,2.2598870056497176
15,50,2.0,0.75,100,3.0,-380.99784250000016,-258.24251192208646,-379.7677680000015,2.13903743315508
15,50,2.0,0.75,100,5.0,-380.99247,-224.2983733020371,-379.76239550000173,4.166666666666666
15,50,2.0,1.0,20,1.0,-103.494531,-489.9195200758308,-101.11360100000093,0.0
15,50,2.0,1.0,20,2.0,-148.54120649999996,-375.68738418392144,-146.16027649999887,0.0
15,50,2.0,1.0,20,3.0,-157.67626849999996,-347.252710774468,-155.29533850000007,0.0
15,50,2.0,1.0,20,5.0,-153.11495349999987,-244.95426252415828,-150.73402350000106,3.8461538461538463
15,50,2.0,1.0,30,1.0,-149.64230700000002,-498.4206358737004,-147.49142249999932,0.0
15,50,2.0,1.0,30,2.0,-221.810754,-321.6841523488755,-219.65986949999933,0.9259259259259258
15,50,2.0,1.0,30,3.0,-227.188072,-309.18320284700917,-225.0371875000019,0.9009009009009009
15,50,2.0,1.0,30,5.0,-222.62675699999994,-247.75924674875978,-220.47587249999924,3.508771929824561
15,50,2.0,1.0,50,1.0,-217.74434249999993,-528.0159166726896,-216.04442349999954,0.0
15,50,2.0,1.0,50,2.0,-321.1498505,-257.7613171883131,-319.44993149999937,1.257861635220126
15,50,2.0,1.0,50,3.0,-332.32333600000004,-253.66670469051306,-330.6234170000025,1.2195121951219512
15,50,2.0,1.0,50,5.0,-337.7696644999999,-223.80814974306205,-336.06974550000086,2.941176470588235
15,50,2.0,1.0,75,1.0,-259.8014649999999,-500.02462024458987,-258.1015460000017,0.0
15,50,2.0,1.0,75,2.0,-372.52616999999975,-271.3933391617363,-370.82625100000223,1.092896174863388
15,50,2.0,1.0,75,3.0,-394.4398849999999,-262.75876498011246,-392.739966000001,1.5463917525773196
15,50,2.0,1.0,75,5.0,-397.9765394999997,-234.45509226902087,-396.2766205000007,3.015075376884422
15,50,2.0,1.0,100,1.0,-234.63084449999994,-494.5240059329322,-233.4007700000002,0.0
15,50,2.0,1.0,100,2.0,-359.25526550000006,-260.662103224658,-358.02519100000063,2.2598870056497176
15,50,2.0,1.0,100,3.0,-380.99784250000016,-258.24251192208646,-379.7677680000015,2.13903743315508
15,50,2.0,1.0,100,5.0,-380.99247,-224.2983733020371,-379.76239550000173,4.166666666666666
15,50,2.0,1.25,20,1.0,-103.494531,-489.9195200758308,-101.11360100000093,0.0
15,50,2.0,1.25,20,2.0,-148.54120649999996,-375.68738418392144,-146.16027649999887,0.0
15,50,2.0,1.25,20,3.0,-157.67626849999996,-347.252710774468,-155.29533850000007,0.0
15,50,2.0,1.25,20,5.0,-153.11495349999987,-244.95426252415828,-150.73402350000106,3.8461538461538463
15,50,2.0,1.25,30,1.0,-149.64230700000002,-498.4206358737004,-147.49142249999932,0.0
15,50,2.0,1.25,30,2.0,-221.810754,-321.6841523488755,-219.65986949999933,0.9259259259259258
15,50,2.0,1.25,30,3.0,-227.188072,-309.18320284700917,-225.0371875000019,0.9009009009009009
15,50,2.0,1.25,30,5.0,-222.62675699999994,-247.75924674875978,-220.47587249999924,3.508771929824561
15,50,2.0,1.25,50,1.0,-217.74434249999993,-528.0159166726896,-216.04442349999954,0.0
15,50,2.0,1.25,50,2.0,-321.1498505,-257.7613171883131,-319.44993149999937,1.257861635220126
15,50,2.0,1.25,50,3.0,-332.32333600000004,-253.66670469051306,-330.6234170000025,1.2195121951219512
15,50,2.0,1.25,50,5.0,-337.7696644999999,-223.80814974306205,-336.06974550000086,2.941176470588235
15,50,2.0,1.25,75,1.0,-259.8014649999999,-500.02462024458987,-258.1015460000017,0.0
15,50,2.0,1.25,75,2.0,-372.52616999999975,-271.3933391617363,-370.82625100000223,1.092896174863388
15,50,2.0,1.25,75,3.0,-394.4398849999999,-262.75876498011246,-392.739966000001,1.5463917525773196
15,50,2.0,1.25,75,5.0,-397.9765394999997,-234.45509226902087,-396.2766205000007,3.015075376884422
15,50,2.0,1.25,100,1.0,-234.63084449999994,-494.5240059329322,-233.4007700000002,0.0
15,50,2.0,1.25,100,2.0,-359.25526550000006,-260.662103224658,-358.02519100000063,2.2598870056497176
15,50,2.0,1.25,100,3.0,-380.99784250000016,-258.24251192208646,-379.7677680000015,2.13903743315508
15,50,2.0,1.25,100,5.0,-380.99247,-224.2983733020371,-379.76239550000173,4.166666666666666
15,50,2.0,1.5,20,1.0,-103.494531,-489.9195200758308,-101.11360100000093,0.0
15,50,2.0,1.5,20,2.0,-148.54120649999996,-375.68738418392144,-146.16027649999887,0.0
15,50,2.0,1.5,20,3.0,-157.67626849999996,-347.252710774468,-155.29533850000007,0.0
15,50,2.0,1.5,20,5.0,-153.11495349999987,-244.95426252415828,-150.73402350000106,3.8461538461538463
15,50,2.0,1.5,30,1.0,-149.64230700000002,-498.4206358737004,-147.49142249999932,0.0
15,50,2.0,1.5,30,2.0,-221.810754,-321.6841523488755,-219.65986949999933,0.9259259259259258
15,50,2.0,1.5,30,3.0,-227.188072,-309.18320284700917,-225.0371875000019,0.9009009009009009
15,50,2.0,1.5,30,5.0,-222.62675699999994,-247.75924674875978,-220.47587249999924,3.508771929824561
15,50,2.0,1.5,50,1.0,-217.74434249999993,-528.0159166726896,-216.04442349999954,0.0
15,50,2.0,1.5,50,2.0,-321.1498505,-257.7613171883131,-319.44993149999937,1.257861635220126
15,50,2.0,1.5,50,3.0,-332.32333600000004,-253.66670469051306,-330.6234170000025,1.2195121951219512
15,50,2.0,1.5,50,5.0,-337.7696644999999,-223.80814974306205,-336.06974550000086,2.941176470588235
15,50,2.0,1.5,75,1.0,-259.8014649999999,-500.02462024458987,-258.1015460000017,0.0
15,50,2.0,1.5,75,2.0,-372.52616999999975,-271.3933391617363,-370.82625100000223,1.092896174863388
15,50,2.0,1.5,75,3.0,-394.4398849999999,-262.75876498011246,-392.739966000001,1.5463917525773196
15,50,2.0,1.5,75,5.0,-397.9765394999997,-234.45509226902087,-396.2766205000007,3.015075376884422
15,50,2.0,1.5,100,1.0,-234.63084449999994,-494.5240059329322,-233.4007700000002,0.0
15,50,2.0,1.5,100,2.0,-359.25526550000006,-260.662103224658,-358.02519100000063,2.2598870056497176
15,50,2.0,1.5,100,3.0,-380.99784250000016,-258.24251192208646,-379.7677680000015,2.13903743315508
15,50,2.0,1.5,100,5.0,-380.99247,-224.2983733020371,-379.76239550000173,4.166666666666666
15,50,2.0,2.0,20,1.0,-103.494531,-489.9195200758308,-101.11360100000093,0.0
15,50,2.0,2.0,20,2.0,-148.54120649999996,-375.68738418392144,-146.16027649999887,0.0
15,50,2.0,2.0,20,3.0,-157.67626849999996,-347.252710774468,-155.29533850000007,0.0
15,50,2.0,2.0,20,5.0,-153.11495349999987,-244.95426252415828,-150.73402350000106,3.8461538461538463
15,50,2.0,2.0,30,1.0,-149.64230700000002,-498.4206358737004,-147.49142249999932,0.0
15,50,2.0,2.0,30,2.0,-221.810754,-321.6841523488755,-219.65986949999933,0.9259259259259258
15,50,2.0,2.0,30,3.0,-227.188072,-309.18320284700917,-225.0371875000019,0.9009009009009009
15,50,2.0,2.0,30,5.0,-222.62675699999994,-247.75924674875978,-220.47587249999924,3.508771929824561
15,50,2.0,2.0,50,1.0,-217.74434249999993,-528.0159166726896,-216.04442349999954,0.0
15,50,2.0,2.0,50,2.0,-321.1498505,-257.7613171883131,-319.44993149999937,1.257861635220126
15,50,2.0,2.0,50,3.0,-332.32333600000004,-253.66670469051306,-330.6234170000025,1.2195121951219512
15,50,2.0,2.0,50,5.0,-337.7696644999999,-223.80814974306205,-336.06974550000086,2.941176470588235
15,50,2.0,2.0,75,1.0,-259.8014649999999,-500.02462024458987,-258.1015460000017,0.0
15,50,2.0,2.0,75,2.0,-372.52616999999975,-271.3933391617363,-370.82625100000223,1.092896174863388
15,50,2.0,2.0,75,3.0,-394.4398849999999,-262.75876498011246,-392.739966000001,1.5463917525773196
15,50,2.0,2.0,75,5.0,-397.9765394999997,-234.45509226902087,-396.2766205000007,3.015075376884422
15,50,2.0,2.0,100,1.0,-234.63084449999994,-494.5240059329322,-233.4007700000002,0.0
15,50,2.0,2.0,100,2.0,-359.25526550000006,-260.662103224658,-358.02519100000063,2.2598870056497176
15,50,2.0,2.0,100,3.0,-380.99784250000016,-258.24251192208646,-379.7677680000015,2.13903743315508
15,50,2.0,2.0,100,5.0,-380.99247,-224.2983733020371,-379.76239550000173,4.166666666666666
15,60,0.25,0.25,20,1.0,-104.12449949999998,-493.81341060568417,-101.7435695000022,0.0
15,60,0.25,0.25,20,2.0,-149.17117499999995,-376.92662033023095,-146.79024500000014,0.0
15,60,0.25,0.25,20,3.0,-158.30623699999995,-348.5612571119702,-155.92530700000134,0.0
15,60,0.25,0.25,20,5.0,-153.7449219999999,-245.68815342074254,-151.36399200000233,3.8461538461538463
15,60,0.25,0.25,30,1.0,-149.64230700000002,-498.4206358737004,-147.49142249999932,0.0
15,60,0.25,0.25,30,2.0,-221.810754,-321.6841523488755,-219.65986949999933,0.9259259259259258
15,60,0.25,0.25,30,3.0,-227.188072,-309.18320284700917,-225.0371875000019,0.9009009009009009
15,60,0.25,0.25,30,5.0,-222.62675699999994,-247.75924674875978,-220.47587249999924,3.508771929824561
15,60,0.25,0.25,50,1.0,-217.74434249999993,-528.0159166726896,-216.04442349999954,0.0
15,60,0.25,0.25,50,2.0,-319.17994899999997,-254.0426346406617,-317.48003000000244,1.257861635220126
15,60,0.25,0.25,50,3.0,-330.3534345,-250.18750420456962,-328.65351550000196,1.2195121951219512
15,60,0.25,0.25,50,5.0,-335.79976299999987,-221.21174366156967,-334.0998440000003,2.941176470588235
15,60,0.25,0.25,75,1.0,-259.8014649999999,-500.02462024458987,-258.1015460000017,0.0
15,60,0.25,0.25,75,2.0,-372.52616999999975,-271.3933391617363,-370.82625100000223,1.092896174863388
15,60,0.25,0.25,75,3.0,-394.4398849999999,-262.75876498011246,-392.739966000001,1.5463917525773196
15,60,0.25,0.25,75,5.0,-397.9765394999997,-234.45509226902087,-396.2766205000007,3.015075376884422
15,60,0.25,0.25,100,1.0,-234.63084449999994,-494.5240059329322,-233.4007700000002,0.0
15,60,0.25,0.25,100,2.0,-359.25526550000006,-260.662103224658,-358.02519100000063,2.2598870056497176
15,60,0.25,0.25,100,3.0,-380.99784250000016,-258.24251192208646,-379.7677680000015,2.13903743315508
15,60,0.25,0.25,100,5.0,-380.99247,-224.2983733020371,-379.76239550000173,4.166666666666666
15,60,0.25,0.5,20,1.0,-104.12449949999998,-493.81341060568417,-101.7435695000022,0.0
15,60,0.25,0.5,20,2.0,-149.17117499999995,-376.92662033023095,-146.79024500000014,0.0
15,60,0.25,0.5,20,3.0,-158.30623699999995,-348.5612571119702,-155.92530700000134,0.0
15,60,0.25,0.5,20,5.0,-153.7449219999999,-245.68815342074254,-151.36399200000233,3.8461538461538463
15,60,0.25,0.5,30,1.0,-149.64230700000002,-498.4206358737004,-147.49142249999932,0.0
15,60,0.25,0.5,30,2.0,-221.810754,-321.6841523488755,-219.65986949999933,0.9259259259259258
15,60,0.25,0.5,30,3.0,-227.188072,-309.18320284700917,-225.0371875000019,0.9009009009009009
15,60,0.25,0.5,30,5.0,-222.62675699999994,-247.75924674875978,-220.47587249999924,3.508771929824561
15,60,0.25,0.5,50,1.0,-217.74434249999993,-528.0159166726896,-216.04442349999954,0.0
15,60,0.25,0.5,50,2.0,-319.17994899999997,-254.0426346406617,-317.48003000000244,1.257861635220126
15,60,0.25,0.5,50,3.0,-330.3534345,-250.18750420456962,-328.65351550000196,1.2195121951219512
15,60,0.25,0.5,50,5.0,-335.79976299999987,-221.21174366156967,-334.0998440000003,2.941176470588235
15,60,0.25,0.5,75,1.0,-259.8014649999999,-500.02462024458987,-258.1015460000017,0.0
15,60,0.25,0.5,75,2.0,-372.52616999999975,-271.3933391617363,-370.82625100000223,1.092896174863388
15,60,0.25,0.5,75,3.0,-394.4398849999999,-262.75876498011246,-392.739966000001,1.5463917525773196
15,60,0.25,0.5,75,5.0,-397.9765394999997,-234.45509226902087,-396.2766205000007,3.015075376884422
15,60,0.25,0.5,100,1.0,-234.63084449999994,-494.5240059329322,-233.4007700000002,0.0
15,60,0.25,0.5,100,2.0,-359.25526550000006,-260.662103224658,-358.02519100000063,2.2598870056497176
15,60,0.25,0.5,100,3.0,-380.99784250000016,-258.24251192208646,-379.7677680000015,2.13903743315508
15,60,0.25,0.5,100,5.0,-380.99247,-224.2983733020371,-379.76239550000173,4.166666666666666
